date,company,metric,value
2026-07-29,小米集团,百度_mentions,0
2026-07-29,东方甄选,google_growth_1m,-56.2
2026-07-29,东方甄选,google_growth_3m,-12.5
2026-07-29,东方甄选,google_value,7.0
2026-07-29,东方甄选,抖音_mentions,0
2026-07-29,东方甄选,小红书_mentions,0
2026-07-29,东方甄选,微博_mentions,0
2026-07-29,东方甄选,知乎_mentions,0
2026-07-29,东方甄选,百度_mentions,0
2026-07-29,阿里巴巴,google_growth_1m,-12.0
2026-07-29,阿里巴巴,google_growth_3m,-8.3
2026-07-29,阿里巴巴,google_value,22.0
2026-07-29,阿里巴巴,抖音_mentions,0
2026-07-29,阿里巴巴,小红书_mentions,0
2026-07-29,阿里巴巴,微博_mentions,0
2026-07-29,阿里巴巴,知乎_mentions,0
2026-07-29,阿里巴巴,百度_mentions,0
2026-07-29,腾讯控股,google_growth_1m,-27.9
2026-07-29,腾讯控股,google_growth_3m,-14.9
2026-07-29,腾讯控股,google_value,57.0
2026-07-29,腾讯控股,抖音_mentions,0
2026-07-29,腾讯控股,小红书_mentions,0
2026-07-29,腾讯控股,微博_mentions,0
2026-07-29,腾讯控股,知乎_mentions,1
2026-07-29,腾讯控股,百度_mentions,0
2026-07-29,小鹏汽车,google_growth_1m,-2.2
2026-07-29,小鹏汽车,google_growth_3m,8.4
2026-07-29,小鹏汽车,google_value,90.0
2026-07-29,小鹏汽车,抖音_mentions,0
2026-07-29,小鹏汽车,小红书_mentions,0
2026-07-29,小鹏汽车,微博_mentions,0
2026-07-29,小鹏汽车,知乎_mentions,0
2026-07-29,小鹏汽车,百度_mentions,0
2026-07-29,美团,google_growth_1m,-60.4
2026-07-29,美团,google_growth_3m,-46.3
2026-07-29,美团,google_value,36.0
2026-07-29,美团,抖音_mentions,0
2026-07-29,美团,小红书_mentions,0
2026-07-29,美团,微博_mentions,0
2026-07-29,美团,知乎_mentions,0
2026-07-29,美团,百度_mentions,0
2026-07-29,携程,google_growth_1m,-18.2
2026-07-29,携程,google_growth_3m,-16.3
2026-07-29,携程,google_value,36.0
2026-07-29,携程,抖音_mentions,0
2026-07-29,携程,小红书_mentions,0
2026-07-29,携程,微博_mentions,0
2026-07-29,携程,知乎_mentions,0
2026-07-29,携程,百度_mentions,0
2026-07-29,老铺黄金,google_growth_1m,-38.0
2026-07-29,老铺黄金,google_growth_3m,72.2
2026-07-29,老铺黄金,google_value,62.0
2026-07-29,老铺黄金,抖音_mentions,0
2026-07-29,老铺黄金,小红书_mentions,0
2026-07-29,老铺黄金,微博_mentions,0
2026-07-29,老铺黄金,知乎_mentions,0
2026-07-29,老铺黄金,百度_mentions,0
2026-07-29,中芯国际,google_growth_1m,-41.9
2026-07-29,中芯国际,google_growth_3m,-12.2
2026-07-29,中芯国际,google_value,43.0
2026-07-29,中芯国际,抖音_mentions,0
2026-07-29,中芯国际,小红书_mentions,0
2026-07-29,中芯国际,微博_mentions,0
2026-07-29,中芯国际,知乎_mentions,0
2026-07-29,中芯国际,百度_mentions,0
2026-07-29,农夫山泉,google_growth_1m,4.8
2026-07-29,农夫山泉,google_growth_3m,109.5
2026-07-29,农夫山泉,google_value,44.0
2026-07-29,农夫山泉,抖音_mentions,0
2026-07-29,农夫山泉,小红书_mentions,0
2026-07-29,农夫山泉,微博_mentions,0
2026-07-29,农夫山泉,知乎_mentions,0
2026-07-29,农夫山泉,百度_mentions,0
2026-07-29,华虹宏力,google_growth_1m,-45.0
2026-07-29,华虹宏力,google_growth_3m,-23.3
2026-07-29,华虹宏力,google_value,33.0
2026-07-29,华虹宏力,抖音_mentions,0
2026-07-29,华虹宏力,小红书_mentions,0
2026-07-29,华虹宏力,微博_mentions,0
2026-07-29,华虹宏力,知乎_mentions,0
2026-07-29,华虹宏力,百度_mentions,0
2026-07-29,宁德时代,google_growth_1m,-60.9
2026-07-29,宁德时代,google_growth_3m,-54.4
2026-07-29,宁德时代,google_value,36.0
2026-07-29,宁德时代,抖音_mentions,0
2026-07-29,宁德时代,小红书_mentions,0
2026-07-29,宁德时代,微博_mentions,0
2026-07-29,宁德时代,知乎_mentions,0
2026-07-29,宁德时代,百度_mentions,0
2026-07-29,智谱,google_growth_1m,4.7
2026-07-29,智谱,google_growth_3m,-10.0
2026-07-29,智谱,google_value,45.0
2026-07-29,智谱,抖音_mentions,0
2026-07-29,智谱,小红书_mentions,0
2026-07-29,智谱,微博_mentions,0
2026-07-29,智谱,知乎_mentions,0
2026-07-29,智谱,百度_mentions,0
2026-07-30,泡泡玛特,google_growth_1m,-32.1
2026-07-30,泡泡玛特,google_growth_3m,-44.1
2026-07-30,泡泡玛特,google_value,19.0
2026-07-30,泡泡玛特,抖音_mentions,0
2026-07-30,泡泡玛特,小红书_mentions,0
2026-07-30,泡泡玛特,微博_mentions,0
2026-07-30,泡泡玛特,知乎_mentions,0
2026-07-30,泡泡玛特,百度_mentions,0
2026-07-30,蜜雪集团,google_growth_1m,0.0
2026-07-30,蜜雪集团,google_growth_3m,6.7
2026-07-30,蜜雪集团,google_value,16.0
2026-07-30,蜜雪集团,抖音_mentions,0
2026-07-30,蜜雪集团,小红书_mentions,0
2026-07-30,蜜雪集团,微博_mentions,0
2026-07-30,蜜雪集团,知乎_mentions,0
2026-07-30,蜜雪集团,百度_mentions,0
2026-07-30,小米集团,google_growth_1m,-25.0
2026-07-30,小米集团,google_growth_3m,-20.3
2026-07-30,小米集团,google_value,51.0
2026-07-30,小米集团,抖音_mentions,0
2026-07-30,小米集团,小红书_mentions,0
2026-07-30,小米集团,微博_mentions,1
2026-07-30,小米集团,知乎_mentions,1
2026-07-30,小米集团,百度_mentions,0
2026-07-30,东方甄选,google_growth_1m,-56.2
2026-07-30,东方甄选,google_growth_3m,-12.5
2026-07-30,东方甄选,google_value,7.0
2026-07-30,东方甄选,抖音_mentions,0
2026-07-30,东方甄选,小红书_mentions,0
2026-07-30,东方甄选,微博_mentions,0
2026-07-30,东方甄选,知乎_mentions,0
2026-07-30,东方甄选,百度_mentions,0
2026-07-30,阿里巴巴,google_growth_1m,-12.0
2026-07-30,阿里巴巴,google_growth_3m,-8.3
2026-07-30,阿里巴巴,google_value,22.0
2026-07-30,阿里巴巴,抖音_mentions,0
2026-07-30,阿里巴巴,小红书_mentions,0
2026-07-30,阿里巴巴,微博_mentions,0
2026-07-30,阿里巴巴,知乎_mentions,0
2026-07-30,阿里巴巴,百度_mentions,0
2026-07-30,腾讯控股,google_growth_1m,-27.9
2026-07-30,腾讯控股,google_growth_3m,-14.9
2026-07-30,腾讯控股,google_value,57.0
2026-07-30,腾讯控股,抖音_mentions,0
2026-07-30,腾讯控股,小红书_mentions,0
2026-07-30,腾讯控股,微博_mentions,0
2026-07-30,腾讯控股,知乎_mentions,0
2026-07-30,腾讯控股,百度_mentions,1
2026-07-30,小鹏汽车,google_growth_1m,-2.2
2026-07-30,小鹏汽车,google_growth_3m,8.4
2026-07-30,小鹏汽车,google_value,90.0
2026-07-30,小鹏汽车,抖音_mentions,0
2026-07-30,小鹏汽车,小红书_mentions,0
2026-07-30,小鹏汽车,微博_mentions,0
2026-07-30,小鹏汽车,知乎_mentions,0
2026-07-30,小鹏汽车,百度_mentions,0
2026-07-30,美团,google_growth_1m,-60.4
2026-07-30,美团,google_growth_3m,-46.3
2026-07-30,美团,google_value,36.0
2026-07-30,美团,抖音_mentions,0
2026-07-30,美团,小红书_mentions,0
2026-07-30,美团,微博_mentions,0
2026-07-30,美团,知乎_mentions,1
2026-07-30,美团,百度_mentions,0
2026-07-30,携程,google_growth_1m,-18.2
2026-07-30,携程,google_growth_3m,-16.3
2026-07-30,携程,google_value,36.0
2026-07-30,携程,抖音_mentions,0
2026-07-30,携程,小红书_mentions,0
2026-07-30,携程,微博_mentions,0
2026-07-30,携程,知乎_mentions,0
2026-07-30,携程,百度_mentions,0
2026-07-30,老铺黄金,google_growth_1m,-38.0
2026-07-30,老铺黄金,google_growth_3m,72.2
2026-07-30,老铺黄金,google_value,62.0
2026-07-30,老铺黄金,抖音_mentions,0
2026-07-30,老铺黄金,小红书_mentions,0
2026-07-30,老铺黄金,微博_mentions,0
2026-07-30,老铺黄金,知乎_mentions,0
2026-07-30,老铺黄金,百度_mentions,0
2026-07-30,中芯国际,google_growth_1m,-41.9
2026-07-30,中芯国际,google_growth_3m,-12.2
2026-07-30,中芯国际,google_value,43.0
2026-07-30,中芯国际,抖音_mentions,0
2026-07-30,中芯国际,小红书_mentions,0
2026-07-30,中芯国际,微博_mentions,0
2026-07-30,中芯国际,知乎_mentions,0
2026-07-30,中芯国际,百度_mentions,0
2026-07-30,农夫山泉,google_growth_1m,4.8
2026-07-30,农夫山泉,google_growth_3m,109.5
2026-07-30,农夫山泉,google_value,44.0
2026-07-30,农夫山泉,抖音_mentions,0
2026-07-30,农夫山泉,小红书_mentions,0
2026-07-30,农夫山泉,微博_mentions,0
2026-07-30,农夫山泉,知乎_mentions,0
2026-07-30,农夫山泉,百度_mentions,0
2026-07-30,华虹宏力,google_growth_1m,-45.0
2026-07-30,华虹宏力,google_growth_3m,-23.3
2026-07-30,华虹宏力,google_value,33.0
2026-07-30,华虹宏力,抖音_mentions,0
2026-07-30,华虹宏力,小红书_mentions,0
2026-07-30,华虹宏力,微博_mentions,0
2026-07-30,华虹宏力,知乎_mentions,0
2026-07-30,华虹宏力,百度_mentions,0
2026-07-30,宁德时代,google_growth_1m,-60.9
2026-07-30,宁德时代,google_growth_3m,-54.4
2026-07-30,宁德时代,google_value,36.0
2026-07-30,宁德时代,抖音_mentions,0
2026-07-30,宁德时代,小红书_mentions,0
2026-07-30,宁德时代,微博_mentions,0
2026-07-30,宁德时代,知乎_mentions,0
2026-07-30,宁德时代,百度_mentions,0
2026-07-30,智谱,google_growth_1m,4.7
2026-07-30,智谱,google_growth_3m,-10.0
2026-07-30,智谱,google_value,45.0
2026-07-30,智谱,抖音_mentions,0
2026-07-30,智谱,小红书_mentions,0
2026-07-30,智谱,微博_mentions,0
2026-07-30,智谱,知乎_mentions,0
2026-07-30,智谱,百度_mentions,0
2026-07-31,泡泡玛特,google_growth_1m,-32.1
2026-07-31,泡泡玛特,google_growth_3m,-44.1
2026-07-31,泡泡玛特,google_value,19.0
2026-07-31,泡泡玛特,抖音_mentions,0
2026-07-31,泡泡玛特,小红书_mentions,0
2026-07-31,泡泡玛特,微博_mentions,0
2026-07-31,泡泡玛特,知乎_mentions,0
2026-07-31,泡泡玛特,百度_mentions,0
2026-07-31,蜜雪集团,google_growth_1m,0.0
2026-07-31,蜜雪集团,google_growth_3m,6.7
2026-07-31,蜜雪集团,google_value,16.0
2026-07-31,蜜雪集团,抖音_mentions,0
2026-07-31,蜜雪集团,小红书_mentions,0
2026-07-31,蜜雪集团,微博_mentions,0
2026-07-31,蜜雪集团,知乎_mentions,0
2026-07-31,蜜雪集团,百度_mentions,0
2026-07-31,小米集团,google_growth_1m,-25.0
2026-07-31,小米集团,google_growth_3m,-20.3
2026-07-31,小米集团,google_value,51.0
2026-07-31,小米集团,抖音_mentions,1
2026-07-31,小米集团,小红书_mentions,0
2026-07-31,小米集团,微博_mentions,2
2026-07-31,小米集团,知乎_mentions,1
2026-07-31,小米集团,百度_mentions,0
2026-07-31,东方甄选,google_growth_1m,-56.2
2026-07-31,东方甄选,google_growth_3m,-12.5
2026-07-31,东方甄选,google_value,7.0
2026-07-31,东方甄选,抖音_mentions,0
2026-07-31,东方甄选,小红书_mentions,0
2026-07-31,东方甄选,微博_mentions,0
2026-07-31,东方甄选,知乎_mentions,0
2026-07-31,东方甄选,百度_mentions,0
2026-07-31,阿里巴巴,google_growth_1m,-12.0
2026-07-31,阿里巴巴,google_growth_3m,-8.3
2026-07-31,阿里巴巴,google_value,22.0
2026-07-31,阿里巴巴,抖音_mentions,0
2026-07-31,阿里巴巴,小红书_mentions,0
2026-07-31,阿里巴巴,微博_mentions,0
2026-07-31,阿里巴巴,知乎_mentions,1
2026-07-31,阿里巴巴,百度_mentions,0
2026-07-31,腾讯控股,google_growth_1m,-27.9
2026-07-31,腾讯控股,google_growth_3m,-14.9
2026-07-31,腾讯控股,google_value,57.0
2026-07-31,腾讯控股,抖音_mentions,0
2026-07-31,腾讯控股,小红书_mentions,0
2026-07-31,腾讯控股,微博_mentions,1
2026-07-31,腾讯控股,知乎_mentions,0
2026-07-31,腾讯控股,百度_mentions,0
2026-07-31,小鹏汽车,google_growth_1m,-2.2
2026-07-31,小鹏汽车,google_growth_3m,8.4
2026-07-31,小鹏汽车,google_value,90.0
2026-07-31,小鹏汽车,抖音_mentions,0
2026-07-31,小鹏汽车,小红书_mentions,0
2026-07-31,小鹏汽车,微博_mentions,0
2026-07-31,小鹏汽车,知乎_mentions,0
2026-07-31,小鹏汽车,百度_mentions,0
2026-07-31,美团,google_growth_1m,-60.4
2026-07-31,美团,google_growth_3m,-46.3
2026-07-31,美团,google_value,36.0
2026-07-31,美团,抖音_mentions,0
2026-07-31,美团,小红书_mentions,0
2026-07-31,美团,微博_mentions,0
2026-07-31,美团,知乎_mentions,1
2026-07-31,美团,百度_mentions,0
2026-07-31,携程,google_growth_1m,-18.2
2026-07-31,携程,google_growth_3m,-16.3
2026-07-31,携程,google_value,36.0
2026-07-31,携程,抖音_mentions,0
2026-07-31,携程,小红书_mentions,0
2026-07-31,携程,微博_mentions,0
2026-07-31,携程,知乎_mentions,0
2026-07-31,携程,百度_mentions,0
2026-07-31,老铺黄金,google_growth_1m,-38.0
2026-07-31,老铺黄金,google_growth_3m,72.2
2026-07-31,老铺黄金,google_value,62.0
2026-07-31,老铺黄金,抖音_mentions,0
2026-07-31,老铺黄金,小红书_mentions,0
2026-07-31,老铺黄金,微博_mentions,0
2026-07-31,老铺黄金,知乎_mentions,0
2026-07-31,老铺黄金,百度_mentions,0
2026-07-31,中芯国际,google_growth_1m,-41.9
2026-07-31,中芯国际,google_growth_3m,-12.2
2026-07-31,中芯国际,google_value,43.0
2026-07-31,中芯国际,抖音_mentions,0
2026-07-31,中芯国际,小红书_mentions,0
2026-07-31,中芯国际,微博_mentions,0
2026-07-31,中芯国际,知乎_mentions,0
2026-07-31,中芯国际,百度_mentions,0
2026-07-31,农夫山泉,google_growth_1m,4.8
2026-07-31,农夫山泉,google_growth_3m,109.5
2026-07-31,农夫山泉,google_value,44.0
2026-07-31,农夫山泉,抖音_mentions,0
2026-07-31,农夫山泉,小红书_mentions,0
2026-07-31,农夫山泉,微博_mentions,0
2026-07-31,农夫山泉,知乎_mentions,0
2026-07-31,农夫山泉,百度_mentions,0
2026-07-31,华虹宏力,google_growth_1m,-45.0
2026-07-31,华虹宏力,google_growth_3m,-23.3
2026-07-31,华虹宏力,google_value,33.0
2026-07-31,华虹宏力,抖音_mentions,0
2026-07-31,华虹宏力,小红书_mentions,0
2026-07-31,华虹宏力,微博_mentions,0
2026-07-31,华虹宏力,知乎_mentions,0
2026-07-31,华虹宏力,百度_mentions,0
2026-07-31,宁德时代,google_growth_1m,-60.9
2026-07-31,宁德时代,google_growth_3m,-54.4
2026-07-31,宁德时代,google_value,36.0
2026-07-31,宁德时代,抖音_mentions,0
2026-07-31,宁德时代,小红书_mentions,0
2026-07-31,宁德时代,微博_mentions,0
2026-07-31,宁德时代,知乎_mentions,0
2026-07-31,宁德时代,百度_mentions,0
2026-07-31,智谱,google_growth_1m,4.7
2026-07-31,智谱,google_growth_3m,-10.0
2026-07-31,智谱,google_value,45.0
2026-07-31,智谱,抖音_mentions,0
2026-07-31,智谱,小红书_mentions,0
2026-07-31,智谱,微博_mentions,0
2026-07-31,智谱,知乎_mentions,0
2026-07-31,智谱,百度_mentions,0
2026-08-01,泡泡玛特,google_growth_1m,-32.1
2026-08-01,泡泡玛特,google_growth_3m,-44.1
2026-08-01,泡泡玛特,google_value,19.0
2026-08-01,泡泡玛特,抖音_mentions,0
2026-08-01,泡泡玛特,小红书_mentions,0
2026-08-01,泡泡玛特,微博_mentions,0
2026-08-01,泡泡玛特,知乎_mentions,0
2026-08-01,泡泡玛特,百度_mentions,0
2026-08-01,蜜雪集团,google_growth_1m,0.0
2026-08-01,蜜雪集团,google_growth_3m,6.7
2026-08-01,蜜雪集团,google_value,16.0
2026-08-01,蜜雪集团,抖音_mentions,0
2026-08-01,蜜雪集团,小红书_mentions,0
2026-08-01,蜜雪集团,微博_mentions,0
2026-08-01,蜜雪集团,知乎_mentions,0
2026-08-01,蜜雪集团,百度_mentions,0
2026-08-01,小米集团,google_growth_1m,-25.0
2026-08-01,小米集团,google_growth_3m,-20.3
2026-08-01,小米集团,google_value,51.0
2026-08-01,小米集团,抖音_mentions,0
2026-08-01,小米集团,小红书_mentions,0
2026-08-01,小米集团,微博_mentions,0
2026-08-01,小米集团,知乎_mentions,0
2026-08-01,小米集团,百度_mentions,0
2026-08-01,东方甄选,google_growth_1m,-56.2
2026-08-01,东方甄选,google_growth_3m,-12.5
2026-08-01,东方甄选,google_value,7.0
2026-08-01,东方甄选,抖音_mentions,0
2026-08-01,东方甄选,小红书_mentions,0
2026-08-01,东方甄选,微博_mentions,0
2026-08-01,东方甄选,知乎_mentions,0
2026-08-01,东方甄选,百度_mentions,0
2026-08-01,阿里巴巴,google_growth_1m,-12.0
2026-08-01,阿里巴巴,google_growth_3m,-8.3
2026-08-01,阿里巴巴,google_value,22.0
2026-08-01,阿里巴巴,抖音_mentions,0
2026-08-01,阿里巴巴,小红书_mentions,0
2026-08-01,阿里巴巴,微博_mentions,0
2026-08-01,阿里巴巴,知乎_mentions,0
2026-08-01,阿里巴巴,百度_mentions,0
2026-08-01,腾讯控股,google_growth_1m,-27.9
2026-08-01,腾讯控股,google_growth_3m,-14.9
2026-08-01,腾讯控股,google_value,57.0
2026-08-01,腾讯控股,抖音_mentions,0
2026-08-01,腾讯控股,小红书_mentions,0
2026-08-01,腾讯控股,微博_mentions,0
2026-08-01,腾讯控股,知乎_mentions,0
2026-08-01,腾讯控股,百度_mentions,0
2026-08-01,小鹏汽车,google_growth_1m,-2.2
2026-08-01,小鹏汽车,google_growth_3m,8.4
2026-08-01,小鹏汽车,google_value,90.0
2026-08-01,小鹏汽车,抖音_mentions,0
2026-08-01,小鹏汽车,小红书_mentions,0
2026-08-01,小鹏汽车,微博_mentions,0
2026-08-01,小鹏汽车,知乎_mentions,0
2026-08-01,小鹏汽车,百度_mentions,0
2026-08-01,美团,google_growth_1m,-60.4
2026-08-01,美团,google_growth_3m,-46.3
2026-08-01,美团,google_value,36.0
2026-08-01,美团,抖音_mentions,0
2026-08-01,美团,小红书_mentions,0
2026-08-01,美团,微博_mentions,0
2026-08-01,美团,知乎_mentions,0
2026-08-01,美团,百度_mentions,0
2026-08-01,携程,google_growth_1m,-18.2
2026-08-01,携程,google_growth_3m,-16.3
2026-08-01,携程,google_value,36.0
2026-08-01,携程,抖音_mentions,0
2026-08-01,携程,小红书_mentions,0
2026-08-01,携程,微博_mentions,1
2026-08-01,携程,知乎_mentions,0
2026-08-01,携程,百度_mentions,0
2026-08-01,老铺黄金,google_growth_1m,-38.0
2026-08-01,老铺黄金,google_growth_3m,72.2
2026-08-01,老铺黄金,google_value,62.0
2026-08-01,老铺黄金,抖音_mentions,0
2026-08-01,老铺黄金,小红书_mentions,0
2026-08-01,老铺黄金,微博_mentions,0
2026-08-01,老铺黄金,知乎_mentions,0
2026-08-01,老铺黄金,百度_mentions,0
2026-08-01,中芯国际,google_growth_1m,-41.9
2026-08-01,中芯国际,google_growth_3m,-12.2
2026-08-01,中芯国际,google_value,43.0
2026-08-01,中芯国际,抖音_mentions,0
2026-08-01,中芯国际,小红书_mentions,0
2026-08-01,中芯国际,微博_mentions,0
2026-08-01,中芯国际,知乎_mentions,0
2026-08-01,中芯国际,百度_mentions,0
2026-08-01,农夫山泉,google_growth_1m,4.8
2026-08-01,农夫山泉,google_growth_3m,109.5
2026-08-01,农夫山泉,google_value,44.0
2026-08-01,农夫山泉,抖音_mentions,0
2026-08-01,农夫山泉,小红书_mentions,0
2026-08-01,农夫山泉,微博_mentions,0
2026-08-01,农夫山泉,知乎_mentions,0
2026-08-01,农夫山泉,百度_mentions,0
2026-08-01,华虹宏力,google_growth_1m,-45.0
2026-08-01,华虹宏力,google_growth_3m,-23.3
2026-08-01,华虹宏力,google_value,33.0
2026-08-01,华虹宏力,抖音_mentions,0
2026-08-01,华虹宏力,小红书_mentions,0
2026-08-01,华虹宏力,微博_mentions,0
2026-08-01,华虹宏力,知乎_mentions,0
2026-08-01,华虹宏力,百度_mentions,0
2026-08-01,宁德时代,google_growth_1m,-60.9
2026-08-01,宁德时代,google_growth_3m,-54.4
2026-08-01,宁德时代,google_value,36.0
2026-08-01,宁德时代,抖音_mentions,0
2026-08-01,宁德时代,小红书_mentions,0
2026-08-01,宁德时代,微博_mentions,0
2026-08-01,宁德时代,知乎_mentions,0
2026-08-01,宁德时代,百度_mentions,0
2026-08-01,智谱,google_growth_1m,4.7
2026-08-01,智谱,google_growth_3m,-10.0
2026-08-01,智谱,google_value,45.0
2026-08-01,智谱,抖音_mentions,0
2026-08-01,智谱,小红书_mentions,0
2026-08-01,智谱,微博_mentions,0
2026-08-01,智谱,知乎_mentions,0
2026-08-01,智谱,百度_mentions,0
2026-08-02,泡泡玛特,google_growth_1m,-32.1
2026-08-02,泡泡玛特,google_growth_3m,-44.1
2026-08-02,泡泡玛特,google_value,19.0
2026-08-02,泡泡玛特,抖音_mentions,0
2026-08-02,泡泡玛特,小红书_mentions,0
2026-08-02,泡泡玛特,微博_mentions,0
2026-08-02,泡泡玛特,知乎_mentions,0
2026-08-02,泡泡玛特,百度_mentions,0
2026-08-02,蜜雪集团,google_growth_1m,0.0
2026-08-02,蜜雪集团,google_growth_3m,6.7
2026-08-02,蜜雪集团,google_value,16.0
2026-08-02,蜜雪集团,抖音_mentions,0
2026-08-02,蜜雪集团,小红书_mentions,0
2026-08-02,蜜雪集团,微博_mentions,0
2026-08-02,蜜雪集团,知乎_mentions,0
2026-08-02,蜜雪集团,百度_mentions,0
2026-08-02,小米集团,google_growth_1m,-25.0
2026-08-02,小米集团,google_growth_3m,-20.3
2026-08-02,小米集团,google_value,51.0
2026-08-02,小米集团,抖音_mentions,0
2026-08-02,小米集团,小红书_mentions,0
2026-08-02,小米集团,微博_mentions,1
2026-08-02,小米集团,知乎_mentions,0
2026-08-02,小米集团,百度_mentions,0
2026-08-02,东方甄选,google_growth_1m,-56.2
2026-08-02,东方甄选,google_growth_3m,-12.5
2026-08-02,东方甄选,google_value,7.0
2026-08-02,东方甄选,抖音_mentions,0
2026-08-02,东方甄选,小红书_mentions,0
2026-08-02,东方甄选,微博_mentions,0
2026-08-02,东方甄选,知乎_mentions,0
2026-08-02,东方甄选,百度_mentions,0
2026-08-02,阿里巴巴,google_growth_1m,-12.0
2026-08-02,阿里巴巴,google_growth_3m,-8.3
2026-08-02,阿里巴巴,google_value,22.0
2026-08-02,阿里巴巴,抖音_mentions,0
2026-08-02,阿里巴巴,小红书_mentions,0
2026-08-02,阿里巴巴,微博_mentions,0
2026-08-02,阿里巴巴,知乎_mentions,0
2026-08-02,阿里巴巴,百度_mentions,0
2026-08-02,腾讯控股,google_growth_1m,-27.9
2026-08-02,腾讯控股,google_growth_3m,-14.9
2026-08-02,腾讯控股,google_value,57.0
2026-08-02,腾讯控股,抖音_mentions,0
2026-08-02,腾讯控股,小红书_mentions,0
2026-08-02,腾讯控股,微博_mentions,0
2026-08-02,腾讯控股,知乎_mentions,0
2026-08-02,腾讯控股,百度_mentions,0
2026-08-02,小鹏汽车,google_growth_1m,-2.2
2026-08-02,小鹏汽车,google_growth_3m,8.4
2026-08-02,小鹏汽车,google_value,90.0
2026-08-02,小鹏汽车,抖音_mentions,0
2026-08-02,小鹏汽车,小红书_mentions,0
2026-08-02,小鹏汽车,微博_mentions,0
2026-08-02,小鹏汽车,知乎_mentions,0
2026-08-02,小鹏汽车,百度_mentions,0
2026-08-02,美团,google_growth_1m,-60.4
2026-08-02,美团,google_growth_3m,-46.3
2026-08-02,美团,google_value,36.0
2026-08-02,美团,抖音_mentions,0
2026-08-02,美团,小红书_mentions,0
2026-08-02,美团,微博_mentions,0
2026-08-02,美团,知乎_mentions,0
2026-08-02,美团,百度_mentions,0
2026-08-02,携程,google_growth_1m,-18.2
2026-08-02,携程,google_growth_3m,-16.3
2026-08-02,携程,google_value,36.0
2026-08-02,携程,抖音_mentions,0
2026-08-02,携程,小红书_mentions,0
2026-08-02,携程,微博_mentions,0
2026-08-02,携程,知乎_mentions,0
2026-08-02,携程,百度_mentions,0
2026-08-02,老铺黄金,google_growth_1m,-38.0
2026-08-02,老铺黄金,google_growth_3m,72.2
2026-08-02,老铺黄金,google_value,62.0
2026-08-02,老铺黄金,抖音_mentions,0
2026-08-02,老铺黄金,小红书_mentions,0
2026-08-02,老铺黄金,微博_mentions,0
2026-08-02,老铺黄金,知乎_mentions,0
2026-08-02,老铺黄金,百度_mentions,0
2026-08-02,中芯国际,google_growth_1m,-41.9
2026-08-02,中芯国际,google_growth_3m,-12.2
2026-08-02,中芯国际,google_value,43.0
2026-08-02,中芯国际,抖音_mentions,0
2026-08-02,中芯国际,小红书_mentions,0
2026-08-02,中芯国际,微博_mentions,0
2026-08-02,中芯国际,知乎_mentions,0
2026-08-02,中芯国际,百度_mentions,0
2026-08-02,农夫山泉,google_growth_1m,4.8
2026-08-02,农夫山泉,google_growth_3m,109.5
2026-08-02,农夫山泉,google_value,44.0
2026-08-02,农夫山泉,抖音_mentions,0
2026-08-02,农夫山泉,小红书_mentions,0
2026-08-02,农夫山泉,微博_mentions,0
2026-08-02,农夫山泉,知乎_mentions,0
2026-08-02,农夫山泉,百度_mentions,0
2026-08-02,华虹宏力,google_growth_1m,-45.0
2026-08-02,华虹宏力,google_growth_3m,-23.3
2026-08-02,华虹宏力,google_value,33.0
2026-08-02,华虹宏力,抖音_mentions,0
2026-08-02,华虹宏力,小红书_mentions,0
2026-08-02,华虹宏力,微博_mentions,0
2026-08-02,华虹宏力,知乎_mentions,0
2026-08-02,华虹宏力,百度_mentions,0
2026-08-02,宁德时代,google_growth_1m,-60.9
2026-08-02,宁德时代,google_growth_3m,-54.4
2026-08-02,宁德时代,google_value,36.0
2026-08-02,宁德时代,抖音_mentions,0
2026-08-02,宁德时代,小红书_mentions,0
2026-08-02,宁德时代,微博_mentions,0
2026-08-02,宁德时代,知乎_mentions,0
2026-08-02,宁德时代,百度_mentions,0
2026-08-02,智谱,google_growth_1m,4.7
2026-08-02,智谱,google_growth_3m,-10.0
2026-08-02,智谱,google_value,45.0
2026-08-02,智谱,抖音_mentions,0
2026-08-02,智谱,小红书_mentions,0
2026-08-02,智谱,微博_mentions,0
2026-08-02,智谱,知乎_mentions,0
2026-08-02,智谱,百度_mentions,0
2026-08-03,泡泡玛特,google_growth_1m,-32.1
2026-08-03,泡泡玛特,google_growth_3m,-44.1
2026-08-03,泡泡玛特,google_value,19.0
2026-08-03,泡泡玛特,抖音_mentions,0
2026-08-03,泡泡玛特,小红书_mentions,0
2026-08-03,泡泡玛特,微博_mentions,0
2026-08-03,泡泡玛特,知乎_mentions,0
2026-08-03,泡泡玛特,百度_mentions,0
2026-08-03,蜜雪集团,google_growth_1m,0.0
2026-08-03,蜜雪集团,google_growth_3m,6.7
2026-08-03,蜜雪集团,google_value,16.0
2026-08-03,蜜雪集团,抖音_mentions,0
2026-08-03,蜜雪集团,小红书_mentions,0
2026-08-03,蜜雪集团,微博_mentions,0
2026-08-03,蜜雪集团,知乎_mentions,0
2026-08-03,蜜雪集团,百度_mentions,0
2026-08-03,小米集团,google_growth_1m,-25.0
2026-08-03,小米集团,google_growth_3m,-20.3
2026-08-03,小米集团,google_value,51.0
2026-08-03,小米集团,抖音_mentions,0
